# Time 1/2<111>_Density <100>_Density <110>_Density Total_Density
8.580000e+02 3.378177e+16 6.439851e+15 2.193408e+13 4.024355e+16
8.590000e+02 3.363317e+16 6.557006e+15 3.959027e+13 4.022977e+16
8.600000e+02 3.389872e+16 6.593336e+15 1.720078e+13 4.050926e+16
8.610000e+02 3.398486e+16 6.489551e+15 2.128833e+13 4.049569e+16
8.620000e+02 3.414976e+16 6.161591e+15 3.206605e+13 4.034341e+16
8.630000e+02 3.417466e+16 6.357347e+15 4.329956e+13 4.057531e+16
8.640000e+02 3.402428e+16 6.243264e+15 2.056796e+13 4.028811e+16
8.650000e+02 3.427356e+16 6.055844e+15 0.000000e+00 4.032940e+16
8.660000e+02 3.442751e+16 6.124086e+15 1.753648e+13 4.056913e+16
8.670000e+02 3.422455e+16 6.282899e+15 4.820870e+13 4.055565e+16
8.680000e+02 3.379974e+16 6.347377e+15 1.331663e+13 4.016044e+16
8.690000e+02 3.365479e+16 6.311556e+15 2.069695e+13 3.998704e+16
8.700000e+02 3.359587e+16 6.184128e+15 3.196807e+13 3.981197e+16
8.710000e+02 3.339615e+16 6.134317e+15 9.128825e+13 3.962176e+16
8.720000e+02 3.328263e+16 5.908461e+15 2.185066e+13 3.921295e+16
8.730000e+02 3.260497e+16 6.115861e+15 4.481179e+13 3.876564e+16
8.740000e+02 3.245178e+16 6.091879e+15 1.330633e+13 3.855697e+16
8.750000e+02 3.302915e+16 5.911847e+15 0.000000e+00 3.894100e+16
8.760000e+02 3.326247e+16 5.860341e+15 0.000000e+00 3.912281e+16
8.770000e+02 3.293938e+16 5.727893e+15 4.336799e+13 3.871064e+16
8.780000e+02 3.282873e+16 5.767068e+15 0.000000e+00 3.859580e+16
8.790000e+02 3.273390e+16 5.649645e+15 1.671780e+13 3.840027e+16
8.800000e+02 3.252723e+16 5.634734e+15 0.000000e+00 3.816196e+16
8.810000e+02 3.244783e+16 5.565215e+15 4.427428e+13 3.805732e+16
8.820000e+02 3.254876e+16 5.621725e+15 0.000000e+00 3.817048e+16
8.830000e+02 3.226931e+16 5.812727e+15 4.199612e+13 3.812403e+16
8.840000e+02 3.235094e+16 5.750988e+15 0.000000e+00 3.810193e+16
8.850000e+02 3.223063e+16 5.787850e+15 0.000000e+00 3.801848e+16
8.860000e+02 3.232825e+16 5.645210e+15 8.118938e+12 3.798158e+16
8.870000e+02 3.218431e+16 5.768037e+15 0.000000e+00 3.795234e+16
8.880000e+02 3.176271e+16 5.868433e+15 2.007581e+13 3.765122e+16
8.890000e+02 3.114728e+16 5.942228e+15 0.000000e+00 3.708951e+16
8.900000e+02 3.088884e+16 5.908643e+15 0.000000e+00 3.679748e+16
8.910000e+02 3.067934e+16 5.924920e+15 0.000000e+00 3.660426e+16
8.920000e+02 3.089469e+16 5.935779e+15 0.000000e+00 3.683047e+16
8.930000e+02 3.030242e+16 6.109030e+15 2.086679e+13 3.643231e+16
8.940000e+02 2.985062e+16 6.193408e+15 2.189506e+13 3.606592e+16
8.950000e+02 2.997304e+16 6.130652e+15 2.877065e+13 3.613246e+16
8.960000e+02 3.050177e+16 6.143210e+15 0.000000e+00 3.664498e+16
8.970000e+02 3.051992e+16 6.042180e+15 2.040098e+13 3.658250e+16
8.980000e+02 3.039253e+16 6.236990e+15 0.000000e+00 3.662952e+16
8.990000e+02 3.032360e+16 6.401869e+15 2.213278e+13 3.674761e+16
9.000000e+02 3.039378e+16 6.476528e+15 0.000000e+00 3.687031e+16
9.010000e+02 2.999678e+16 6.590041e+15 0.000000e+00 3.658682e+16
9.020000e+02 2.997710e+16 6.649517e+15 0.000000e+00 3.662662e+16
9.030000e+02 2.961790e+16 6.677652e+15 2.808109e+13 3.632363e+16
9.040000e+02 3.008597e+16 6.698902e+15 3.635376e+13 3.682123e+16
9.050000e+02 2.999081e+16 6.684107e+15 3.013671e+13 3.670505e+16
9.060000e+02 3.006069e+16 6.729432e+15 2.948252e+13 3.681961e+16
9.070000e+02 3.031016e+16 6.821375e+15 2.219106e+13 3.715373e+16
9.080000e+02 3.020273e+16 6.946703e+15 2.946806e+13 3.717890e+16
9.090000e+02 3.033828e+16 6.888766e+15 0.000000e+00 3.722704e+16
9.100000e+02 3.044404e+16 6.838697e+15 0.000000e+00 3.728274e+16
9.110000e+02 3.055332e+16 6.633068e+15 0.000000e+00 3.718639e+16
9.120000e+02 3.096034e+16 6.437339e+15 0.000000e+00 3.739768e+16
9.130000e+02 3.152411e+16 6.341905e+15 0.000000e+00 3.786601e+16
9.140000e+02 3.177490e+16 6.538080e+15 0.000000e+00 3.831298e+16
9.150000e+02 3.164444e+16 6.592010e+15 0.000000e+00 3.823645e+16
9.160000e+02 3.200189e+16 6.441782e+15 0.000000e+00 3.844367e+16
9.170000e+02 3.220238e+16 6.472734e+15 0.000000e+00 3.867511e+16
9.180000e+02 3.246320e+16 6.289964e+15 0.000000e+00 3.875317e+16
9.190000e+02 3.248595e+16 6.312824e+15 0.000000e+00 3.879877e+16
9.200000e+02 3.229978e+16 6.248680e+15 0.000000e+00 3.854846e+16
9.210000e+02 3.252088e+16 6.124052e+15 0.000000e+00 3.864494e+16
9.220000e+02 3.311270e+16 6.030878e+15 0.000000e+00 3.914358e+16
9.230000e+02 3.303273e+16 6.137146e+15 3.315480e+13 3.920303e+16
9.240000e+02 3.321058e+16 6.273408e+15 2.006465e+13 3.950405e+16
9.250000e+02 3.346303e+16 6.212482e+15 1.895815e+13 3.969447e+16
9.260000e+02 3.354192e+16 6.314534e+15 1.600060e+13 3.987245e+16
9.270000e+02 3.377508e+16 6.303208e+15 0.000000e+00 4.007829e+16
9.280000e+02 3.438622e+16 6.133365e+15 1.268240e+13 4.053227e+16
9.290000e+02 3.511527e+16 6.287029e+15 0.000000e+00 4.140230e+16
9.300000e+02 3.601077e+16 6.129609e+15 1.814823e+13 4.215853e+16
9.310000e+02 3.626964e+16 6.002785e+15 5.470042e+13 4.232713e+16
9.320000e+02 3.594607e+16 6.208225e+15 0.000000e+00 4.215430e+16
9.330000e+02 3.511684e+16 6.421515e+15 1.564676e+13 4.155400e+16
9.340000e+02 3.540195e+16 6.190093e+15 0.000000e+00 4.159204e+16
9.350000e+02 3.514935e+16 6.287615e+15 1.295169e+13 4.144991e+16
9.360000e+02 3.490622e+16 6.258300e+15 0.000000e+00 4.116452e+16
9.370000e+02 3.502155e+16 6.275788e+15 2.070153e+13 4.131804e+16
9.380000e+02 3.532460e+16 6.309516e+15 0.000000e+00 4.163412e+16
9.390000e+02 3.514133e+16 6.405175e+15 2.556107e+13 4.157207e+16
9.400000e+02 3.493144e+16 6.376766e+15 2.235398e+13 4.133056e+16
9.410000e+02 3.505230e+16 6.467708e+15 2.602432e+13 4.154603e+16
9.420000e+02 3.491164e+16 6.331958e+15 1.848214e+13 4.126208e+16
9.430000e+02 3.471537e+16 6.310369e+15 7.234452e+13 4.109809e+16
9.440000e+02 3.436059e+16 6.376512e+15 2.953031e+13 4.076663e+16
9.450000e+02 3.381894e+16 6.705645e+15 0.000000e+00 4.052459e+16
9.460000e+02 3.391356e+16 6.559173e+15 2.278368e+13 4.049552e+16
9.470000e+02 3.410629e+16 6.553054e+15 4.203740e+13 4.070138e+16
9.480000e+02 3.391169e+16 6.748886e+15 4.240232e+13 4.070298e+16
9.490000e+02 3.408648e+16 6.674883e+15 0.000000e+00 4.076136e+16
9.500000e+02 3.451368e+16 6.639229e+15 0.000000e+00 4.115291e+16
9.510000e+02 3.465867e+16 6.738502e+15 0.000000e+00 4.139717e+16
9.520000e+02 3.458556e+16 6.822942e+15 1.409474e+13 4.142260e+16
9.530000e+02 3.450916e+16 6.937053e+15 3.749895e+13 4.148371e+16
9.540000e+02 3.485708e+16 6.910029e+15 4.492783e+13 4.181204e+16
9.550000e+02 3.503929e+16 6.811571e+15 3.177657e+13 4.188264e+16
9.560000e+02 3.528189e+16 6.794975e+15 5.722891e+13 4.213409e+16
9.570000e+02 3.548377e+16 6.745001e+15 5.833414e+13 4.228710e+16
9.580000e+02 3.529431e+16 6.861796e+15 2.543934e+13 4.218154e+16
9.590000e+02 3.518312e+16 6.785212e+15 2.555400e+13 4.199389e+16
9.600000e+02 3.510049e+16 6.842844e+15 5.485976e+13 4.199820e+16
9.610000e+02 3.529723e+16 6.847904e+15 4.350890e+13 4.218864e+16
9.620000e+02 3.575817e+16 6.739478e+15 0.000000e+00 4.249765e+16
9.630000e+02 3.590417e+16 6.823445e+15 0.000000e+00 4.272761e+16
9.640000e+02 3.625924e+16 6.795397e+15 0.000000e+00 4.305464e+16
9.650000e+02 3.641507e+16 6.752127e+15 1.400249e+13 4.318120e+16
9.660000e+02 3.713066e+16 6.709801e+15 0.000000e+00 4.384046e+16
9.670000e+02 3.739675e+16 6.719895e+15 0.000000e+00 4.411664e+16
9.680000e+02 3.737420e+16 6.503997e+15 0.000000e+00 4.387820e+16
9.690000e+02 3.668572e+16 6.645735e+15 2.100231e+13 4.335245e+16
9.700000e+02 3.624098e+16 6.637276e+15 2.057715e+13 4.289883e+16
9.710000e+02 3.612555e+16 6.774588e+15 0.000000e+00 4.290013e+16
9.720000e+02 3.655322e+16 6.737763e+15 1.998284e+13 4.331096e+16
9.730000e+02 3.678545e+16 6.992284e+15 2.088678e+13 4.379862e+16
9.740000e+02 3.703618e+16 7.149028e+15 2.114804e+13 4.420636e+16
9.750000e+02 3.678607e+16 7.142332e+15 1.805317e+13 4.394645e+16
9.760000e+02 3.693998e+16 7.217102e+15 5.870475e+13 4.421579e+16
9.770000e+02 3.728142e+16 7.161693e+15 5.920757e+13 4.450232e+16
9.780000e+02 3.722501e+16 7.341736e+15 4.564072e+13 4.461239e+16
9.790000e+02 3.709088e+16 7.328008e+15 4.051512e+13 4.445940e+16
9.800000e+02 3.765226e+16 7.311762e+15 5.375408e+13 4.501777e+16
9.810000e+02 3.803214e+16 7.278941e+15 6.387749e+13 4.537496e+16
9.820000e+02 3.776348e+16 7.380304e+15 4.900254e+13 4.519279e+16
9.830000e+02 3.786732e+16 7.463161e+15 3.169528e+13 4.536217e+16
9.840000e+02 3.773812e+16 7.516354e+15 1.636628e+13 4.527084e+16
9.850000e+02 3.816819e+16 7.370440e+15 3.465903e+13 4.557329e+16
9.860000e+02 3.777431e+16 7.615085e+15 0.000000e+00 4.538940e+16
9.870000e+02 3.790618e+16 7.494887e+15 8.016025e+13 4.548123e+16
9.880000e+02 3.769383e+16 7.456987e+15 1.048002e+14 4.525561e+16
9.890000e+02 3.791546e+16 7.317231e+15 6.958416e+13 4.530228e+16
9.900000e+02 3.772332e+16 7.152727e+15 6.303641e+13 4.493908e+16
9.910000e+02 3.712186e+16 7.193654e+15 1.076704e+14 4.442318e+16
9.920000e+02 3.781013e+16 6.708407e+15 0.000000e+00 4.451853e+16
9.930000e+02 3.775103e+16 6.683081e+15 2.058931e+13 4.445470e+16
9.940000e+02 3.704135e+16 6.645787e+15 1.475462e+13 4.370189e+16
9.950000e+02 3.678458e+16 6.575545e+15 3.324758e+13 4.339337e+16
9.960000e+02 3.668490e+16 6.505836e+15 1.904426e+13 4.320978e+16
9.970000e+02 3.657869e+16 6.583523e+15 1.307690e+13 4.317529e+16
9.980000e+02 3.693380e+16 6.608659e+15 0.000000e+00 4.354246e+16
9.990000e+02 3.652944e+16 6.640267e+15 1.068362e+13 4.318039e+16
1.000000e+03 3.649684e+16 6.718994e+15 3.938012e+13 4.325522e+16
